"Retailer_ID","recency","frequency","monetary","r_score","f_score","m_score","total_rfm_score","segmentasi"
RTL4619,63,2,3555.62,3,1,1,5,hibernating
RTL4971,260,2,1908.08,2,1,1,4,lost
RTL4395,482,1,955.11,1,1,1,3,lost
RTL3015,293,2,9843.96,2,1,1,4,lost
RTL4707,72,4,1016029.72,3,1,4,8,at risk
RTL2937,303,3,552486.75,1,1,4,6,hibernating
RTL1738,257,2,6348.53,2,1,1,4,lost
RTL3562,136,1,11660.14,3,1,1,5,hibernating
RTL2730,400,4,14800.94,1,1,1,3,lost
RTL3564,215,2,2436.95,2,1,1,4,lost
RTL4455,165,2,7548.12,2,1,1,4,lost
RTL2640,59,5,12594.13,3,1,1,5,hibernating
RTL4292,267,3,12242.86,2,1,1,4,lost
RTL4456,346,2,2241.51,1,1,1,3,lost
RTL1106,591,3,10031.41,1,1,1,3,lost
RTL4977,494,4,8529.84,1,1,1,3,lost
RTL2878,599,1,6592.54,1,1,1,3,lost
RTL3904,231,3,13099.19,2,1,1,4,lost
RTL2097,102,1,1257.15,3,1,1,5,hibernating
RTL1896,260,3,13084.16,2,1,1,4,lost
RTL1498,258,1,6981.83,2,1,1,4,lost
RTL3010,23,4,2144.93,4,1,1,6,hibernating
RTL2149,199,2,13747.08,2,1,1,4,lost
RTL2504,217,1,2719.12,2,1,1,4,lost
RTL2639,202,3,17564.01,2,1,1,4,lost
RTL4799,337,2,5179.44,1,1,1,3,lost
RTL4790,299,2,22138.5,2,1,1,4,lost
RTL3706,343,3,1538.53,1,1,1,3,lost
RTL2490,149,2,10313.6,3,1,1,5,hibernating
RTL1827,201,3,1687284.99,2,1,4,7,at risk
RTL1354,197,4,20959.18,2,1,1,4,lost
RTL3405,261,1,264.01,2,1,1,4,lost
RTL2787,244,2,13154.98,2,1,1,4,lost
RTL1757,26,4,10328.3,4,1,1,6,hibernating
RTL1584,334,2,5273.02,1,1,1,3,lost
RTL2011,220,3,12291.21,2,1,1,4,lost
RTL1878,19,3,2360.68,4,1,1,6,hibernating
RTL3940,25,5,17604.53,4,1,1,6,hibernating
RTL4954,846,1,3278.72,1,1,1,3,lost
RTL1095,351,2,8800.72,1,1,1,3,lost
RTL3383,518,1,6736.16,1,1,1,3,lost
RTL2065,287,4,68228.17,2,1,2,5,hibernating
RTL1079,97,5,12696.89,3,1,1,5,hibernating
RTL1882,307,5,1383232.45,1,1,4,6,hibernating
RTL4285,343,3,18685.63,1,1,1,3,lost
RTL2661,41,2,2246.77,4,1,1,6,hibernating
RTL3206,519,1,683.92,1,1,1,3,lost
RTL2385,283,2,11883.65,2,1,1,4,lost
RTL1991,48,4,26174.79,4,1,1,6,hibernating
RTL2345,254,2,7483.99,2,1,1,4,lost
RTL3964,54,3,13637.32,3,1,1,5,hibernating
RTL2365,91,2,11133.72,3,1,1,5,hibernating
RTL3166,364,2,3782.24,1,1,1,3,lost
RTL1445,223,2,19793.96,2,1,1,4,lost
RTL4192,152,5,14130.92,2,1,1,4,lost
RTL2705,712,2,25867.65,1,1,1,3,lost
RTL1486,296,1,520.65,2,1,1,4,lost
RTL3378,612,2,14908.33,1,1,1,3,lost
RTL1674,304,2,6529.17,1,1,1,3,lost
RTL2751,3,2,7580.98,4,1,1,6,hibernating
RTL3554,48,5,30578.95,4,1,1,6,hibernating
RTL2620,511,2,36237.47,1,1,1,3,lost
RTL4817,209,1,4122.07,2,1,1,4,lost
RTL3215,194,4,20574.58,2,1,1,4,lost
RTL3688,491,3,14256.73,1,1,1,3,lost
RTL4602,334,1,2101.45,1,1,1,3,lost
RTL1979,225,3,6477.85,2,1,1,4,lost
RTL1064,353,2,11936.35,1,1,1,3,lost
RTL4733,8,5,128054.67,4,1,3,8,at risk
RTL2087,340,2,2748.74,1,1,1,3,lost
RTL1880,544,1,11370.96,1,1,1,3,lost
RTL2339,242,2,7133.49,2,1,1,4,lost
RTL1323,358,2,776.15,1,1,1,3,lost
RTL4005,282,1,8942.72,2,1,1,4,lost
RTL3507,99,3,3022.29,3,1,1,5,hibernating
RTL1837,139,1,17199.64,3,1,1,5,hibernating
RTL2684,72,4,18866.44,3,1,1,5,hibernating
RTL4147,149,3,12255.16,3,1,1,5,hibernating
RTL2054,332,2,1861534.61,1,1,4,6,hibernating
RTL4119,41,2,16355.12,4,1,1,6,hibernating
RTL1930,123,2,3987.76,3,1,1,5,hibernating
RTL4929,198,1,1998.62,2,1,1,4,lost
RTL3593,237,2,22142.08,2,1,1,4,lost
RTL3651,291,2,6134.24,2,1,1,4,lost
RTL3640,45,2,15583.63,4,1,1,6,hibernating
RTL4076,216,3,12379.95,2,1,1,4,lost
RTL3498,4,3,1413626.37,4,1,4,9,loyal
RTL1909,99,3,1504114.61,3,1,4,8,at risk
RTL1091,778,1,14162.45,1,1,1,3,lost
RTL4885,361,3,8569.78,1,1,1,3,lost
RTL2045,23,4,24686.62,4,1,1,6,hibernating
RTL1407,693,1,8844.66,1,1,1,3,lost
RTL2411,17,6,67268.98,4,1,2,7,at risk
RTL3983,253,3,2210.42,2,1,1,4,lost
RTL3956,235,4,12180.0,2,1,1,4,lost
RTL4439,461,1,3440.01,1,1,1,3,lost
RTL4317,274,1,3110.45,2,1,1,4,lost
RTL1686,803,1,1406.89,1,1,1,3,lost
RTL1562,162,4,30927.77,2,1,1,4,lost
RTL3386,210,3,410160.94,2,1,4,7,at risk
RTL1830,71,2,957.28,3,1,1,5,hibernating
RTL1978,2,3,1307389.88,4,1,4,9,loyal
RTL4564,338,2,2707.88,1,1,1,3,lost
RTL1977,767,1,4066.57,1,1,1,3,lost
RTL1082,638,1,529031.85,1,1,4,6,hibernating
RTL2514,168,4,30915.98,2,1,1,4,lost
RTL1857,81,4,15616.59,3,1,1,5,hibernating
RTL1590,196,6,15459.14,2,1,1,4,lost
RTL3209,135,2,7713.07,3,1,1,5,hibernating
RTL3473,47,2,6539.4,4,1,1,6,hibernating
RTL1293,715,1,4390.88,1,1,1,3,lost
RTL2524,331,5,36356.12,1,1,1,3,lost
RTL3936,657,1,17215.2,1,1,1,3,lost
RTL2415,655,1,2634.64,1,1,1,3,lost
RTL1969,52,5,2111490.92,3,1,4,8,at risk
RTL4111,94,4,27670.33,3,1,1,5,hibernating
RTL3818,192,2,11492.76,2,1,1,4,lost
RTL2235,310,2,10656.51,1,1,1,3,lost
RTL2316,182,2,5730.18,2,1,1,4,lost
RTL4104,319,3,28118.51,1,1,1,3,lost
RTL3505,111,2,2287.6,3,1,1,5,hibernating
RTL2557,127,6,20729.3,3,1,1,5,hibernating
RTL1902,187,1,10512.25,2,1,1,4,lost
RTL2799,247,1,616.95,2,1,1,4,lost
RTL1856,88,3,14621.77,3,1,1,5,hibernating
RTL3138,148,3,27046.17,3,1,1,5,hibernating
RTL4695,168,2,805.1,2,1,1,4,lost
RTL2549,267,1,798.0,2,1,1,4,lost
RTL1759,14,2,6518.53,4,1,1,6,hibernating
RTL4943,804,1,5453.06,1,1,1,3,lost
RTL3281,646,1,7399.04,1,1,1,3,lost
RTL2434,58,3,11797.3,3,1,1,5,hibernating
RTL1908,284,2,11352.68,2,1,1,4,lost
RTL2874,280,3,7356.69,2,1,1,4,lost
RTL2976,28,2,623.37,4,1,1,6,hibernating
RTL1211,805,1,9292.6,1,1,1,3,lost
RTL1903,583,1,547.75,1,1,1,3,lost
RTL2522,272,2,18106.59,2,1,1,4,lost
RTL2587,211,5,1049089.46,2,1,4,7,at risk
RTL1895,323,2,3085.81,1,1,1,3,lost
RTL1922,468,1,10311.61,1,1,1,3,lost
RTL3923,204,1,6397.95,2,1,1,4,lost
RTL2876,39,5,9259.62,4,1,1,6,hibernating
RTL3403,206,1,453.7,2,1,1,4,lost
RTL1152,252,1,3172.53,2,1,1,4,lost
RTL3116,616,2,366.45,1,1,1,3,lost
RTL2612,444,2,839.49,1,1,1,3,lost
RTL2677,760,1,864.21,1,1,1,3,lost
RTL3765,12,1,1711.06,4,1,1,6,hibernating
RTL4419,289,1,7812.97,2,1,1,4,lost
RTL4366,390,2,2415.05,1,1,1,3,lost
RTL2645,549,2,83448.56,1,1,2,4,lost
RTL3634,423,4,10002.74,1,1,1,3,lost
RTL2472,77,3,11127.13,3,1,1,5,hibernating
RTL4444,73,2,2439.08,3,1,1,5,hibernating
RTL3652,241,5,17057.21,2,1,1,4,lost
RTL3068,341,2,11094.49,1,1,1,3,lost
RTL3006,210,2,6155.97,2,1,1,4,lost
RTL3702,85,2,17634.77,3,1,1,5,hibernating
RTL3857,217,2,8178.75,2,1,1,4,lost
RTL4722,169,2,13977.65,2,1,1,4,lost
RTL1846,221,2,2668.01,2,1,1,4,lost
RTL3346,322,3,3791.84,1,1,1,3,lost
RTL4957,826,1,2710.32,1,1,1,3,lost
RTL1940,46,2,2424.82,4,1,1,6,hibernating
RTL3605,211,2,2942.97,2,1,1,4,lost
RTL1583,342,3,20689.29,1,1,1,3,lost
RTL2346,295,3,762.11,2,1,1,4,lost
RTL1776,110,4,7194.21,3,1,1,5,hibernating
RTL3316,153,1,1209.39,2,1,1,4,lost
RTL4623,221,2,12389.02,2,1,1,4,lost
RTL3806,321,4,21362.17,1,1,1,3,lost
RTL1710,487,2,2833.04,1,1,1,3,lost
RTL3834,89,4,5840.95,3,1,1,5,hibernating
RTL3571,267,2,17221.62,2,1,1,4,lost
RTL1558,308,1,165.41,1,1,1,3,lost
RTL3500,16,3,6673.81,4,1,1,6,hibernating
RTL4080,272,3,7657.82,2,1,1,4,lost
RTL1258,354,3,10530.72,1,1,1,3,lost
RTL2228,295,3,9928.25,2,1,1,4,lost
RTL1997,544,1,2975.94,1,1,1,3,lost
RTL3420,273,3,4773.25,2,1,1,4,lost
RTL3862,130,3,16686.33,3,1,1,5,hibernating
RTL4142,1,3,5919.06,4,1,1,6,hibernating
RTL1894,277,5,29858.0,2,1,1,4,lost
RTL1296,221,3,1913.71,2,1,1,4,lost
RTL3353,228,3,19335.45,2,1,1,4,lost
RTL3886,111,4,14461.63,3,1,1,5,hibernating
RTL1719,19,2,12013.37,4,1,1,6,hibernating
RTL1215,86,2,12025.15,3,1,1,5,hibernating
RTL3314,83,3,19752.53,3,1,1,5,hibernating
RTL3741,811,1,1733.4,1,1,1,3,lost
RTL1564,2,3,18009.96,4,1,1,6,hibernating
RTL1689,238,2,18786.11,2,1,1,4,lost
RTL1021,327,2,456.87,1,1,1,3,lost
RTL2675,295,2,19916.52,2,1,1,4,lost
RTL2526,313,1,1458.03,1,1,1,3,lost
RTL4719,258,5,21264.16,2,1,1,4,lost
RTL2401,253,2,2475.55,2,1,1,4,lost
RTL3944,167,4,19536.08,2,1,1,4,lost
RTL4139,241,4,28454.34,2,1,1,4,lost
RTL1579,1,5,23008.01,4,1,1,6,hibernating
RTL2390,126,2,15250.81,3,1,1,5,hibernating
RTL3091,114,2,932.65,3,1,1,5,hibernating
RTL3086,180,1,451.03,2,1,1,4,lost
RTL1853,541,2,1784.74,1,1,1,3,lost
RTL4930,78,2,1713.15,3,1,1,5,hibernating
RTL4917,49,3,2790.32,4,1,1,6,hibernating
RTL3093,370,2,4017.73,1,1,1,3,lost
RTL3293,333,3,13088.85,1,1,1,3,lost
RTL1720,194,5,25799.15,2,1,1,4,lost
RTL4109,210,1,3056.76,2,1,1,4,lost
RTL3735,554,1,5187.16,1,1,1,3,lost
RTL3113,274,2,7586.61,2,1,1,4,lost
RTL1787,75,4,18094.1,3,1,1,5,hibernating
RTL1314,91,3,10722.18,3,1,1,5,hibernating
RTL2188,268,1,5889.61,2,1,1,4,lost
RTL2830,17,4,9260.6,4,1,1,6,hibernating
RTL1761,101,3,20073.87,3,1,1,5,hibernating
RTL4741,170,2,7651.11,2,1,1,4,lost
RTL2644,278,4,18716.47,2,1,1,4,lost
RTL2144,795,2,5428.67,1,1,1,3,lost
RTL2343,274,3,11969.36,2,1,1,4,lost
RTL2673,695,1,1472.5,1,1,1,3,lost
RTL3513,230,5,34180.9,2,1,1,4,lost
RTL1879,248,3,6861.87,2,1,1,4,lost
RTL2749,348,4,17576.27,1,1,1,3,lost
RTL1873,281,1,4734.0,2,1,1,4,lost
RTL1417,158,2,3849.9,2,1,1,4,lost
RTL4204,34,5,10030.87,4,1,1,6,hibernating
RTL2784,325,1,2199.8,1,1,1,3,lost
RTL2376,382,1,4293.12,1,1,1,3,lost
RTL1951,163,3,8193.0,2,1,1,4,lost
RTL2613,2,3,19945.57,4,1,1,6,hibernating
RTL1134,156,1,133.38,2,1,1,4,lost
RTL1386,128,2,7401.17,3,1,1,5,hibernating
RTL1212,44,3,680554.36,4,1,4,9,loyal
RTL3141,442,3,11055.2,1,1,1,3,lost
RTL4763,199,1,4303.88,2,1,1,4,lost
RTL3464,425,2,3205.65,1,1,1,3,lost
RTL4995,31,2,5354.62,4,1,1,6,hibernating
RTL1359,173,1,3004.92,2,1,1,4,lost
RTL3592,372,1,1083.75,1,1,1,3,lost
RTL1265,2,5,317516.64,4,1,4,9,loyal
RTL4997,75,2,5000.42,3,1,1,5,hibernating
RTL4724,36,3,715.27,4,1,1,6,hibernating
RTL3637,484,1,7376.16,1,1,1,3,lost
RTL2506,548,2,9921.3,1,1,1,3,lost
RTL2013,238,3,9169.82,2,1,1,4,lost
RTL4033,232,3,6893.95,2,1,1,4,lost
RTL4362,41,3,6662.11,4,1,1,6,hibernating
RTL4770,201,3,8268.12,2,1,1,4,lost
RTL3774,202,2,327.48,2,1,1,4,lost
RTL3485,209,2,15798.3,2,1,1,4,lost
RTL3123,133,3,3300.99,3,1,1,5,hibernating
RTL4043,118,1,13958.25,3,1,1,5,hibernating
RTL4655,237,4,12167.7,2,1,1,4,lost
RTL4234,686,1,3041.64,1,1,1,3,lost
RTL2743,40,2,17612.17,4,1,1,6,hibernating
RTL1244,263,1,3928.77,2,1,1,4,lost
RTL3972,136,2,236.32,3,1,1,5,hibernating
RTL4714,714,2,3634.9,1,1,1,3,lost
RTL4254,17,3,3941.19,4,1,1,6,hibernating
RTL3504,308,3,5649.34,1,1,1,3,lost
RTL4559,151,4,19204.17,2,1,1,4,lost
RTL2408,221,2,5280.33,2,1,1,4,lost
RTL1379,286,3,7512.3,2,1,1,4,lost
RTL1283,154,3,21334.09,2,1,1,4,lost
RTL1670,296,2,2976.36,2,1,1,4,lost
RTL2310,6,5,14147.55,4,1,1,6,hibernating
RTL2729,517,4,12491.61,1,1,1,3,lost
RTL1663,297,2,12402.7,2,1,1,4,lost
RTL1714,121,5,20669.02,3,1,1,5,hibernating
RTL1892,67,2,9076.95,3,1,1,5,hibernating
RTL1440,103,3,18307.89,3,1,1,5,hibernating
RTL1052,125,3,31380.56,3,1,1,5,hibernating
RTL4850,117,4,9951.97,3,1,1,5,hibernating
RTL3865,764,1,6440.52,1,1,1,3,lost
RTL3343,285,2,3513.32,2,1,1,4,lost
RTL2772,274,3,12443.7,2,1,1,4,lost
RTL4406,671,2,10815.26,1,1,1,3,lost
RTL2572,352,3,14326.74,1,1,1,3,lost
RTL4769,834,1,4592.35,1,1,1,3,lost
RTL1796,249,1,3078.72,2,1,1,4,lost
RTL1651,82,3,25181.41,3,1,1,5,hibernating
RTL1362,294,3,11959.79,2,1,1,4,lost
RTL2025,439,2,12603.79,1,1,1,3,lost
RTL3169,501,1,3171.86,1,1,1,3,lost
RTL3535,209,3,11085.46,2,1,1,4,lost
RTL4202,293,2,2251.21,2,1,1,4,lost
RTL4766,111,2,6628.09,3,1,1,5,hibernating
RTL3067,349,3,14601.1,1,1,1,3,lost
RTL3685,5,5,21522.11,4,1,1,6,hibernating
RTL4460,444,1,7848.37,1,1,1,3,lost
RTL4277,16,6,28508.26,4,1,1,6,hibernating
RTL2822,352,1,2525.74,1,1,1,3,lost
RTL4447,126,2,16155.51,3,1,1,5,hibernating
RTL2802,73,4,9852.41,3,1,1,5,hibernating
RTL2481,320,3,6921.76,1,1,1,3,lost
RTL1936,133,5,1463557.61,3,1,4,8,at risk
RTL2161,311,2,7929.77,1,1,1,3,lost
RTL2602,243,4,11631.73,2,1,1,4,lost
RTL2618,26,2,9451.81,4,1,1,6,hibernating
RTL1697,61,3,1176116.43,3,1,4,8,at risk
RTL3007,210,3,69519.07,2,1,2,5,hibernating
RTL4541,564,2,11203.64,1,1,1,3,lost
RTL2662,139,2,20550.92,3,1,1,5,hibernating
RTL2237,82,3,22777.28,3,1,1,5,hibernating
RTL3878,166,3,11931.0,2,1,1,4,lost
RTL2776,259,2,801.29,2,1,1,4,lost
RTL2692,349,2,1266379.04,1,1,4,6,hibernating
RTL4828,506,3,27029.39,1,1,1,3,lost
RTL2929,547,3,3263080.2,1,1,4,6,hibernating
RTL4373,480,1,3082.49,1,1,1,3,lost
RTL1639,350,6,11485.65,1,1,1,3,lost
RTL2635,114,4,24549.89,3,1,1,5,hibernating
RTL4069,62,5,27597.36,3,1,1,5,hibernating
RTL2657,378,1,845.33,1,1,1,3,lost
RTL2321,133,3,8702.77,3,1,1,5,hibernating
RTL3368,188,1,916.89,2,1,1,4,lost
RTL3873,186,2,1198.72,2,1,1,4,lost
RTL1938,145,4,10474.3,3,1,1,5,hibernating
RTL1692,831,1,12934.84,1,1,1,3,lost
RTL3901,388,1,2509.53,1,1,1,3,lost
RTL4486,124,5,6294.34,3,1,1,5,hibernating
RTL2134,331,1,8893.92,1,1,1,3,lost
RTL2191,230,1,364.96,2,1,1,4,lost
RTL3074,502,2,5528.42,1,1,1,3,lost
RTL1077,136,2,14154.8,3,1,1,5,hibernating
RTL4699,845,1,9393.28,1,1,1,3,lost
RTL3922,81,3,21020.5,3,1,1,5,hibernating
RTL3245,684,1,4396.64,1,1,1,3,lost
RTL2680,820,1,622.55,1,1,1,3,lost
RTL4931,399,1,1441.62,1,1,1,3,lost
RTL1057,215,4,9493.59,2,1,1,4,lost
RTL2169,20,3,17810.35,4,1,1,6,hibernating
RTL2091,85,5,25059.78,3,1,1,5,hibernating
RTL1773,19,2,7267.25,4,1,1,6,hibernating
RTL2576,89,2,9268.21,3,1,1,5,hibernating
RTL4852,491,2,6030.99,1,1,1,3,lost
RTL3898,170,1,191.73,2,1,1,4,lost
RTL3188,44,3,9197.53,4,1,1,6,hibernating
RTL3804,804,1,1405.56,1,1,1,3,lost
RTL2885,280,2,2570.58,2,1,1,4,lost
RTL3341,214,3,451046.34,2,1,4,7,at risk
RTL1941,38,4,6224.84,4,1,1,6,hibernating
RTL4170,12,3,6859.2,4,1,1,6,hibernating
RTL4527,63,3,10445.67,3,1,1,5,hibernating
RTL2794,46,3,10013.16,4,1,1,6,hibernating
RTL1022,107,4,29338.99,3,1,1,5,hibernating
RTL4919,94,3,17187.29,3,1,1,5,hibernating
RTL3463,668,1,1183.68,1,1,1,3,lost
RTL4208,225,4,14694.95,2,1,1,4,lost
RTL2536,204,4,3853.51,2,1,1,4,lost
RTL1059,30,1,314.73,4,1,1,6,hibernating
RTL2126,267,2,1101838.67,2,1,4,7,at risk
RTL4698,34,2,21662.16,4,1,1,6,hibernating
RTL2525,183,4,15088.89,2,1,1,4,lost
RTL3410,237,2,4268.07,2,1,1,4,lost
RTL3110,434,1,10699.47,1,1,1,3,lost
RTL1804,485,1,204.53,1,1,1,3,lost
RTL1054,94,5,26905.92,3,1,1,5,hibernating
RTL4624,54,2,16985.09,3,1,1,5,hibernating
RTL2958,248,5,18745.44,2,1,1,4,lost
RTL3970,302,2,1109776.62,1,1,4,6,hibernating
RTL4134,71,1,13585.6,3,1,1,5,hibernating
RTL4465,287,4,23616.97,2,1,1,4,lost
RTL4567,238,3,10220.36,2,1,1,4,lost
RTL4671,654,2,9134.18,1,1,1,3,lost
RTL3518,124,3,25143.47,3,1,1,5,hibernating
RTL1424,231,4,6503.78,2,1,1,4,lost
RTL3932,186,4,33334.3,2,1,1,4,lost
RTL4187,162,4,19166.87,2,1,1,4,lost
RTL4581,343,1,3069.14,1,1,1,3,lost
RTL4238,167,2,2776.96,2,1,1,4,lost
RTL3792,93,1,1320.12,3,1,1,5,hibernating
RTL1973,133,2,24724.26,3,1,1,5,hibernating
RTL4818,264,2,7749.1,2,1,1,4,lost
RTL2135,260,2,683.98,2,1,1,4,lost
RTL2129,289,3,6719.81,2,1,1,4,lost
RTL2925,307,2,14698.73,1,1,1,3,lost
RTL1641,265,2,12343.95,2,1,1,4,lost
RTL4757,288,4,6849.94,2,1,1,4,lost
RTL1234,112,2,7888.64,3,1,1,5,hibernating
RTL2739,203,4,16082.94,2,1,1,4,lost
RTL1642,243,1,7731.18,2,1,1,4,lost
RTL4767,112,3,7263.66,3,1,1,5,hibernating
RTL4572,289,3,11727.43,2,1,1,4,lost
RTL3584,37,6,35599.6,4,1,1,6,hibernating
RTL1447,5,4,7088.96,4,1,1,6,hibernating
RTL2798,364,1,3033.6,1,1,1,3,lost
RTL2508,99,4,14260.51,3,1,1,5,hibernating
RTL2042,310,3,10491.9,1,1,1,3,lost
RTL2779,740,1,857.89,1,1,1,3,lost
RTL1546,228,7,931963.89,2,1,4,7,at risk
RTL1033,64,2,4038.73,3,1,1,5,hibernating
RTL3191,202,3,14093.49,2,1,1,4,lost
RTL4342,66,2,9729.02,3,1,1,5,hibernating
RTL4156,317,3,5223.15,1,1,1,3,lost
RTL1155,288,3,4486.81,2,1,1,4,lost
RTL2556,408,1,3945.62,1,1,1,3,lost
RTL1197,205,2,3085.21,2,1,1,4,lost
RTL4244,556,2,1525644.93,1,1,4,6,hibernating
RTL4295,648,3,32514.02,1,1,1,3,lost
RTL1982,213,2,7899.58,2,1,1,4,lost
RTL4810,110,1,3987.62,3,1,1,5,hibernating
RTL1620,429,1,337.86,1,1,1,3,lost
RTL2256,59,3,2600.22,3,1,1,5,hibernating
RTL1414,282,2,29241.55,2,1,1,4,lost
RTL2501,671,2,11449.13,1,1,1,3,lost
RTL3541,411,2,8899.92,1,1,1,3,lost
RTL2746,293,3,10715.88,2,1,1,4,lost
RTL3538,196,5,148511.6,2,1,3,6,hibernating
RTL3753,139,5,549081.78,3,1,4,8,at risk
RTL3645,35,2,17283.75,4,1,1,6,hibernating
RTL3935,115,6,21125.7,3,1,1,5,hibernating
RTL2541,244,1,583.92,2,1,1,4,lost
RTL1728,344,2,11578.91,1,1,1,3,lost
RTL3205,33,6,2919.79,4,1,1,6,hibernating
RTL2033,37,6,692234.83,4,1,4,9,loyal
RTL1699,43,2,191890.86,4,1,3,8,at risk
RTL4736,166,3,14895.69,2,1,1,4,lost
RTL2471,243,4,18242.32,2,1,1,4,lost
RTL1179,322,2,21118.42,1,1,1,3,lost
RTL3656,412,1,6112.43,1,1,1,3,lost
RTL1573,661,1,475.61,1,1,1,3,lost
RTL3063,632,3,10006.13,1,1,1,3,lost
RTL4309,265,2,11524.62,2,1,1,4,lost
RTL3072,103,3,8290.06,3,1,1,5,hibernating
RTL1381,95,4,37725.69,3,1,1,5,hibernating
RTL1731,263,2,11175.85,2,1,1,4,lost
RTL1636,198,5,10203.14,2,1,1,4,lost
RTL2609,107,6,1928.78,3,1,1,5,hibernating
RTL1786,2,2,8700.59,4,1,1,6,hibernating
RTL3289,769,1,890.04,1,1,1,3,lost
RTL3426,53,4,37574.8,3,1,1,5,hibernating
RTL2733,447,1,6798.12,1,1,1,3,lost
RTL1365,130,4,20437.28,3,1,1,5,hibernating
RTL4772,529,2,16014.72,1,1,1,3,lost
RTL2435,63,3,5102.46,3,1,1,5,hibernating
RTL2361,265,1,523.12,2,1,1,4,lost
RTL4633,436,1,2024.3,1,1,1,3,lost
RTL1487,128,3,6236.37,3,1,1,5,hibernating
RTL1176,323,3,2287.13,1,1,1,3,lost
RTL3202,275,1,5544.34,2,1,1,4,lost
RTL4979,605,2,1508.44,1,1,1,3,lost
RTL2737,171,2,9369.32,2,1,1,4,lost
RTL3533,224,5,15117.06,2,1,1,4,lost
RTL1435,101,2,5173.14,3,1,1,5,hibernating
RTL2151,43,2,9820.08,4,1,1,6,hibernating
RTL1695,370,2,1706.63,1,1,1,3,lost
RTL3492,330,2,2342.18,1,1,1,3,lost
RTL3038,47,4,291356.74,4,1,4,9,loyal
RTL4401,147,4,7014.61,3,1,1,5,hibernating
RTL1843,682,2,12882.76,1,1,1,3,lost
RTL2181,52,5,15334.48,3,1,1,5,hibernating
RTL1721,669,2,13757.7,1,1,1,3,lost
RTL1907,309,2,4198.43,1,1,1,3,lost
RTL4409,200,3,16002.19,2,1,1,4,lost
RTL1496,303,1,5806.97,1,1,1,3,lost
RTL1657,116,2,5036.51,3,1,1,5,hibernating
RTL1355,277,1,42.11,2,1,1,4,lost
RTL2736,609,1,582.99,1,1,1,3,lost
RTL1875,316,2,1113.2,1,1,1,3,lost
RTL3294,814,1,939.54,1,1,1,3,lost
RTL3716,618,1,1668.66,1,1,1,3,lost
RTL1006,22,2,14199.9,4,1,1,6,hibernating
RTL3975,320,2,2033.75,1,1,1,3,lost
RTL4964,224,4,30667.0,2,1,1,4,lost
RTL4162,178,2,627.69,2,1,1,4,lost
RTL2156,344,5,22013.8,1,1,1,3,lost
RTL4522,118,5,28553.24,3,1,1,5,hibernating
RTL4054,277,2,5531.71,2,1,1,4,lost
RTL3590,113,2,7508.64,3,1,1,5,hibernating
RTL4399,2,4,24987.84,4,1,1,6,hibernating
RTL4490,153,3,727045.85,2,1,4,7,at risk
RTL1524,269,2,1326.3,2,1,1,4,lost
RTL4491,270,1,6599.91,2,1,1,4,lost
RTL3772,109,2,7790.3,3,1,1,5,hibernating
RTL4918,20,4,13564.66,4,1,1,6,hibernating
RTL1570,27,3,9483.29,4,1,1,6,hibernating
RTL4776,87,2,936.7,3,1,1,5,hibernating
RTL3526,98,2,1970.1,3,1,1,5,hibernating
RTL1581,19,1,685.87,4,1,1,6,hibernating
RTL2242,69,1,1353.92,3,1,1,5,hibernating
RTL4622,92,3,22430.12,3,1,1,5,hibernating
RTL2735,200,1,75.31,2,1,1,4,lost
RTL4795,396,1,3721.13,1,1,1,3,lost
RTL4001,158,1,2444.04,2,1,1,4,lost
RTL1180,169,2,6010.41,2,1,1,4,lost
RTL4857,63,4,10149.4,3,1,1,5,hibernating
RTL4749,590,3,11930.72,1,1,1,3,lost
RTL3290,261,3,19651.25,2,1,1,4,lost
RTL3437,202,1,278.53,2,1,1,4,lost
RTL3170,687,1,1771.94,1,1,1,3,lost
RTL1031,184,4,11736.92,2,1,1,4,lost
RTL3587,245,1,59.88,2,1,1,4,lost
RTL4180,102,5,10192.0,3,1,1,5,hibernating
RTL3425,434,3,16457.31,1,1,1,3,lost
RTL3980,731,2,7774.22,1,1,1,3,lost
RTL2474,27,4,6005.17,4,1,1,6,hibernating
RTL2828,53,5,23313.86,3,1,1,5,hibernating
RTL2231,33,2,20928.92,4,1,1,6,hibernating
RTL3844,29,5,11188.47,4,1,1,6,hibernating
RTL2985,769,1,13.04,1,1,1,3,lost
RTL2665,210,1,8152.1,2,1,1,4,lost
RTL2354,318,1,634.04,1,1,1,3,lost
RTL3720,15,3,3410.05,4,1,1,6,hibernating
RTL2678,320,3,124330.29,1,1,3,5,hibernating
RTL4811,138,4,12533.1,3,1,1,5,hibernating
RTL1267,222,4,14819.1,2,1,1,4,lost
RTL2606,71,2,2142059.74,3,1,4,8,at risk
RTL3330,309,3,5752.68,1,1,1,3,lost
RTL3171,425,2,5061.46,1,1,1,3,lost
RTL2940,819,1,2292.08,1,1,1,3,lost
RTL3635,716,1,1110.99,1,1,1,3,lost
RTL4306,83,2,15074.38,3,1,1,5,hibernating
RTL1194,107,5,2012167.39,3,1,4,8,at risk
RTL3233,160,2,5333.93,2,1,1,4,lost
RTL2442,123,4,11756.99,3,1,1,5,hibernating
RTL3714,394,1,7115.88,1,1,1,3,lost
RTL2727,203,2,1439.21,2,1,1,4,lost
RTL4996,311,1,6112.8,1,1,1,3,lost
